Date & Time,use [kW],gen [kW],LivingRoomOutlets [kW],Barn [kW],Well [kW],Microwave [kW],WasherDrier [kW],Solar [kW]
2015-01-01 22:00:00,0.0,0.004511111,0.000827778,0.140932222,0.000120556,0.003321111,0.000108333,0.004511111
2015-01-01 22:30:00,0.0,0.004516111,0.000803333,0.140672778,0.000119444,0.003343889,0.000121667,0.004516111
2015-01-01 23:00:00,0.0,0.004518889,0.000790556,0.135842222,0.000121667,0.003341111,0.000113333,0.004518889
2015-01-01 23:30:00,0.0,0.004533333,0.000786667,0.136314444,0.000127222,0.003359444,0.000126111,0.004533333
2015-01-02 00:00:00,0.0,0.004537222,0.000782778,0.136116667,0.000116667,0.003355556,0.000166667,0.004537222
2015-01-02 00:30:00,0.0,0.004548889,0.000921111,0.067065556,0.077593333,0.003326667,0.000291111,0.004548889
2015-01-02 01:00:00,0.0,0.004555,0.000981667,0.032855,2.2778e-05,0.003295556,0.00029,0.004555
2015-01-02 01:30:00,0.0,0.004565556,0.000987222,0.03297,1.6111e-05,0.003310556,0.000312222,0.004565556
2015-01-02 02:00:00,0.0,0.004551667,0.00099,0.033008889,1.7778e-05,0.003313889,0.000318333,0.004551667
2015-01-02 02:30:00,0.0,0.004551111,0.000987778,0.033055,2.1111e-05,0.003315556,0.000311111,0.004551111
2015-01-02 03:00:00,0.0,0.004553889,0.000993889,0.033067222,1.5556e-05,0.003322778,0.000331111,0.004553889
2015-01-02 03:30:00,0.0,0.004533889,0.000986111,0.032912222,1.7778e-05,0.003296667,0.00031,0.004533889
2015-01-02 04:00:00,0.0,0.004532222,0.000983889,0.032878889,2.1111e-05,0.003294444,0.0003,0.004532222
2015-01-02 04:30:00,0.0,0.004516667,0.000983889,0.032814444,1.6667e-05,0.003290556,0.000302222,0.004516667
2015-01-02 05:00:00,0.0,0.004507778,0.000977778,0.032827222,1.9444e-05,0.003283333,0.000308333,0.004507778
2015-01-02 05:30:00,0.0,0.004491667,0.000989444,0.036501667,0.072780556,0.003282778,0.000329444,0.004491667
2015-01-02 06:00:00,0.0,0.004471111,0.000970556,0.033801111,1e-05,0.003256111,0.00035,0.004471111
2015-01-02 06:30:00,0.0,0.004471667,0.000965556,0.032505,1.7222e-05,0.003251667,0.000298333,0.004471667
2015-01-02 07:00:00,0.0,0.004488889,0.000976111,0.032722222,1.7222e-05,0.003285,0.000312222,0.004488889
2015-01-02 07:30:00,0.0,0.002240556,0.000975556,0.03262,1.7222e-05,0.003285556,0.000321667,0.002240556
2015-01-02 08:00:00,0.0,0.006025556,0.000974444,0.032430556,2.5e-05,0.003273889,0.000276111,0.006025556
2015-01-02 08:30:00,0.0,0.017299444,0.000969444,0.032067778,2.7222e-05,0.003254444,0.000266667,0.017299444
2015-01-02 09:00:00,0.0,0.061922778,0.000961667,0.031652778,3.2222e-05,0.003241111,0.000278333,0.061922778
2015-01-02 09:30:00,0.0,0.276812778,0.000961111,0.031617778,8.1111e-05,0.003271111,0.000306667,0.276812778
2015-01-02 10:00:00,0.0,0.136016111,0.000956667,0.031208333,0.246994444,0.003216667,0.00024,0.136016111
2015-01-02 10:30:00,0.0,0.082618889,0.000931667,0.03064,5.6111e-05,0.003145556,7.2778e-05,0.082618889
2015-01-02 11:00:00,0.0,0.093587222,0.000941667,0.031019444,5.5e-05,0.003181111,0.000174444,0.093587222
2015-01-02 11:30:00,0.0,0.117721111,0.000942222,0.030967778,5.9444e-05,0.003182778,0.000154444,0.117721111
2015-01-02 12:00:00,0.0,0.092858333,0.000947222,0.031197778,3.7778e-05,0.00321,0.000285556,0.092858333
2015-01-02 12:30:00,0.0,0.067745,0.000946667,0.031233333,4e-05,0.003211667,0.000267778,0.067745
2015-01-02 13:00:00,0.0,0.053953333,0.000941667,0.031053333,3.1111e-05,0.003192222,0.000269444,0.053953333
2015-01-02 13:30:00,0.0,0.227769444,0.000946111,0.03121,6.6111e-05,0.00323,0.000291667,0.227769444
2015-01-02 14:00:00,0.0,0.245693333,0.000949444,0.031266111,7.5556e-05,0.003235556,0.000285,0.245693333
2015-01-02 14:30:00,0.0,0.242678333,0.000950556,0.031329444,6.7222e-05,0.003245,0.000305556,0.242678333
2015-01-02 15:00:00,0.0,0.119103889,0.000944444,0.031115,4.6667e-05,0.003202778,0.000279444,0.119103889
2015-01-02 15:30:00,0.0,0.018192778,0.000949444,0.031625,2.7778e-05,0.003202778,0.000273889,0.018192778
2015-01-02 16:00:00,0.0,0.000261111,0.000951667,0.031738889,1.6667e-05,0.003205,0.000265,0.000261111
2015-01-02 16:30:00,0.0,0.004472778,0.000946667,0.032183333,1.4444e-05,0.003199444,0.000325,0.004472778
2015-01-02 17:00:00,0.0,0.004467778,0.000945556,0.032290556,1.7778e-05,0.003209444,0.000319444,0.004467778
2015-01-02 17:30:00,0.0,0.004473333,0.000975556,0.044677222,3.333e-06,0.003212778,0.000348333,0.004473333
2015-01-02 18:00:00,0.0,0.004467222,0.000978889,0.043080556,0.072639444,0.003214444,0.000313889,0.004467222
2015-01-02 18:30:00,0.0,0.004471667,0.000975,0.037483333,0.125466667,0.003243889,0.000314444,0.004471667
2015-01-02 19:00:00,0.0,0.004497222,0.001000556,0.049470556,1.1111e-05,0.003253889,0.000353333,0.004497222
2015-01-02 19:30:00,0.0,0.004476667,0.000993333,0.049265,5e-06,0.003244444,0.000368333,0.004476667
2015-01-02 20:00:00,0.0,0.004496667,0.000967778,0.033332778,1.8333e-05,0.003261111,0.000303333,0.004496667
2015-01-02 20:30:00,0.0,0.004507222,0.000971667,0.032673333,1.5e-05,0.003269444,0.000315,0.004507222
2015-01-02 21:00:00,0.0,0.004508333,0.000986667,0.037682778,1.2778e-05,0.003283333,0.000333889,0.004508333
2015-01-02 21:30:00,0.0,0.004500556,0.000972222,0.032734444,1.8333e-05,0.003278889,0.000326667,0.004500556
2015-01-02 22:00:00,0.0,0.004494444,0.00099,0.037707222,1.0556e-05,0.003286667,0.000308333,0.004494444
2015-01-02 22:30:00,0.0,0.004506667,0.000985,0.032905,2.3333e-05,0.003303889,0.000295556,0.004506667
2015-01-02 23:00:00,0.0,0.004501111,0.000994444,0.038993889,1.2778e-05,0.003286667,0.000303333,0.004501111
2015-01-02 23:30:00,0.0,0.004515556,0.000986667,0.032856667,1.7778e-05,0.003299444,0.000307222,0.004515556
2015-01-03 00:00:00,0.0,0.004511667,0.000980556,0.032837778,2.1111e-05,0.003287778,0.000401667,0.004511667
2015-01-03 00:30:00,0.0,0.00446,0.001092222,0.036944444,0.080851111,0.003267778,0.009984444,0.00446
2015-01-03 01:00:00,0.0,0.004452778,0.001062222,0.034106111,0.082774444,0.003265556,0.008502222,0.004452778
2015-01-03 01:30:00,0.0,0.004514444,0.000985,0.032927222,2.2222e-05,0.003302778,0.000307778,0.004514444
2015-01-03 02:00:00,0.0,0.004516111,0.000983333,0.032895,2.5e-05,0.003297778,0.000289444,0.004516111
2015-01-03 02:30:00,0.0,0.004508889,0.000984444,0.032890556,2.3333e-05,0.003298333,0.000312222,0.004508889
2015-01-03 03:00:00,0.0,0.004516111,0.000985556,0.032949444,2.3889e-05,0.003303333,0.000310556,0.004516111
2015-01-03 03:30:00,0.0,0.004503889,0.000981667,0.032932222,3.7778e-05,0.003296111,0.000293333,0.004503889
2015-01-03 04:00:00,0.0,0.004508889,0.000987222,0.032937222,2.2222e-05,0.003303889,0.000317222,0.004508889
2015-01-03 04:30:00,0.0,0.004509444,0.000986111,0.032871667,1.5556e-05,0.003306667,0.000317222,0.004509444
2015-01-03 05:00:00,0.0,0.004494444,0.000993889,0.03757,8.889e-06,0.003289444,0.000321667,0.004494444
2015-01-03 05:30:00,0.0,0.004486667,0.000982778,0.032728889,1.5556e-05,0.003285556,0.000317778,0.004486667
2015-01-03 06:00:00,0.0,0.004465556,0.000982222,0.032737778,1.7222e-05,0.003288333,0.000317778,0.004465556
2015-01-03 06:30:00,0.0,0.004453333,0.000979444,0.032625,1.7222e-05,0.003281667,0.000298333,0.004453333
2015-01-03 07:00:00,0.0,0.004453889,0.000975556,0.032641667,2.3889e-05,0.003281111,0.000297778,0.004453889
2015-01-03 07:30:00,0.0,0.003543889,0.000953333,0.032007222,1.6111e-05,0.003217778,0.000308889,0.003543889
2015-01-03 08:00:00,0.0,0.022459444,0.000954444,0.031781111,2.1111e-05,0.003231111,0.000305556,0.022459444
2015-01-03 08:30:00,0.0,0.047535,0.001036111,0.031451111,0.085716667,0.003161111,0.045353333,0.047535
2015-01-03 09:00:00,0.0,0.069124444,0.001015556,0.031108333,0.072400556,0.003141667,0.048775,0.069124444
2015-01-03 09:30:00,0.0,0.052975,0.000947222,0.03114,2.9444e-05,0.003206111,0.000265556,0.052975
2015-01-03 10:00:00,0.0,0.053585556,0.000946111,0.031146667,3.4444e-05,0.003199444,0.000269444,0.053585556
2015-01-03 10:30:00,0.0,0.059617222,0.000948333,0.031175,3.4444e-05,0.003207222,0.000273889,0.059617222
2015-01-03 11:00:00,0.0,0.057548889,0.00096,0.031248333,0.088095,0.003221667,0.000215556,0.057548889
2015-01-03 11:30:00,0.0,0.081244444,0.000968889,0.031665556,4.0556e-05,0.003264444,0.000324444,0.081244444
2015-01-03 12:00:00,0.0,0.052926667,0.000909444,0.031262778,3.8333e-05,0.166917778,0.000158889,0.052926667
2015-01-03 12:30:00,0.0,0.057837778,0.000971667,0.031679444,3.1667e-05,0.003261111,0.000316667,0.057837778
2015-01-03 13:00:00,0.0,0.025512778,0.001012778,0.031597778,6.111e-06,0.058366667,5.2222e-05,0.025512778
2015-01-03 13:30:00,0.0,0.016166667,0.001034444,0.031857778,0.071979444,0.003217778,0.000116111,0.016166667
2015-01-03 14:00:00,0.0,0.007265556,0.005457222,0.032495556,0.109993889,0.003182778,0.037598889,0.007265556
2015-01-03 14:30:00,0.0,0.000726667,0.087475556,0.032342222,0.101412222,0.003212778,0.011792778,0.000726667
2015-01-03 15:00:00,0.0,0.004286667,0.090199444,0.032145,2.5556e-05,0.003218333,0.010778333,0.004286667
2015-01-03 15:30:00,0.0,0.004392222,0.090417778,0.032419444,0.070200556,0.003182778,0.031632778,0.004392222
2015-01-03 16:00:00,0.0,0.004459444,0.091861111,0.032665556,0.096258889,0.003236667,0.011182778,0.004459444
2015-01-03 16:30:00,0.0,0.003928889,0.090661111,0.032544444,3.1111e-05,0.003496667,0.039614444,0.003928889
2015-01-03 17:00:00,0.0,0.004009444,0.091223889,0.042855556,7.7222e-05,0.003552222,0.006284444,0.004009444
2015-01-03 17:30:00,0.0,0.003900556,0.138323889,0.036675,6.3889e-05,0.003507778,0.017433889,0.003900556
2015-01-03 18:00:00,0.0,0.003837222,0.107075556,0.037362778,0.074323333,0.003519444,0.053702222,0.003837222
2015-01-03 18:30:00,0.0,0.003838889,0.301453889,0.042887778,9e-05,0.003533889,0.054908889,0.003838889
2015-01-03 19:00:00,0.0,0.004554444,0.111422222,0.032106667,3.3333e-05,0.003125556,0.001673333,0.004554444
2015-01-03 19:30:00,0.0,0.004585,0.111791667,0.037183333,1.8889e-05,0.003156667,0.001206667,0.004585
2015-01-03 20:00:00,0.0,0.004573889,0.111838889,0.032266111,2.3333e-05,0.003150556,0.001207778,0.004573889
2015-01-03 20:30:00,0.0,0.004484444,0.110301111,0.037222222,0.078647222,0.020595,0.036573889,0.004484444
2015-01-03 21:00:00,0.0,0.004576111,0.110796667,0.032285,1.8333e-05,0.003168333,0.000563333,0.004576111
2015-01-03 21:30:00,0.0,0.004572778,0.111362778,0.037187222,8.333e-06,0.003184444,0.000600556,0.004572778
2015-01-03 22:00:00,0.0,0.004591667,0.111988333,0.032383333,3.9444e-05,0.003189444,0.000718333,0.004591667
2015-01-03 22:30:00,0.0,0.004528333,0.074826111,0.03289,3.1667e-05,0.003223889,0.02043,0.004528333
2015-01-03 23:00:00,0.0,0.004136111,0.000693889,0.032618889,0.087672778,0.003558889,0.001450556,0.004136111
2015-01-03 23:30:00,0.0,0.004505,0.000981667,0.033023333,2.5556e-05,0.003341111,0.000347778,0.004505
2015-01-04 00:00:00,0.0,0.004542222,0.001007222,0.032992222,2.7778e-05,0.003338333,0.000465,0.004542222
2015-01-04 00:30:00,0.0,0.004545,0.001006111,0.032999444,2.2778e-05,0.003338333,0.000483333,0.004545
2015-01-04 01:00:00,0.0,0.004540556,0.001001111,0.032917222,2.8889e-05,0.003324444,0.000466667,0.004540556
2015-01-04 01:30:00,0.0,0.004546667,0.001002222,0.032933889,2.7778e-05,0.003330556,0.000473333,0.004546667
2015-01-04 02:00:00,0.0,0.004542222,0.001000556,0.032938889,2.2222e-05,0.003328333,0.000488889,0.004542222
2015-01-04 02:30:00,0.0,0.004543889,0.001,0.032947778,2.5e-05,0.003325556,0.000494444,0.004543889
2015-01-04 03:00:00,0.0,0.004543333,0.001001111,0.032968333,2.6111e-05,0.003329444,0.000487222,0.004543333
2015-01-04 03:30:00,0.0,0.004527778,0.000998889,0.032860556,2.0556e-05,0.003316667,0.00049,0.004527778
2015-01-04 04:00:00,0.0,0.004536667,0.001,0.032854444,2.6111e-05,0.003315,0.000470556,0.004536667
2015-01-04 04:30:00,0.0,0.004532222,0.001006667,0.037676111,1.7778e-05,0.003313889,0.000498333,0.004532222
2015-01-04 05:00:00,0.0,0.004528889,0.001010556,0.037736111,1.3333e-05,0.00332,0.000506667,0.004528889
2015-01-04 05:30:00,0.0,0.004531667,0.001000556,0.032882778,2.3889e-05,0.003321111,0.000476667,0.004531667
2015-01-04 06:00:00,0.0,0.004521111,0.001007778,0.03771,1.7778e-05,0.003317778,0.000498889,0.004521111
2015-01-04 06:30:00,0.0,0.004537778,0.000985556,0.032745556,2.778e-06,0.003233333,0.000297778,0.004537778
2015-01-04 07:00:00,0.0,0.004515556,0.001019444,0.032545,1.3889e-05,0.003215556,3e-05,0.004515556
2015-01-04 07:30:00,0.0,0.004473333,0.000964444,0.032365556,1.9444e-05,0.003251667,0.000278333,0.004473333
2015-01-04 08:00:00,0.0,0.004490556,0.000962222,0.031958333,1.8889e-05,0.003243333,0.000225,0.004490556
2015-01-04 08:30:00,0.0,0.004485556,0.001767778,0.03186,1.2222e-05,0.003217222,0.000222778,0.004485556
2015-01-04 09:00:00,0.0,0.004456667,0.306737778,0.031023333,4.1111e-05,0.003176111,0.000368333,0.004456667
2015-01-04 09:30:00,0.0,0.004483889,0.030958889,0.031458333,1.3889e-05,0.003253333,0.000194444,0.004483889
2015-01-04 10:00:00,0.0,0.004496111,0.000966667,0.031441667,0.088824444,0.003247778,0.000247222,0.004496111
2015-01-04 10:30:00,0.0,0.00449,0.00096,0.031348889,1.2778e-05,0.003208333,0.000221667,0.00449
2015-01-04 11:00:00,0.0,0.004518889,0.000965,0.031276667,7.778e-06,0.003133333,8.5556e-05,0.004518889
2015-01-04 11:30:00,0.0,0.00447,0.000963889,0.031260556,0.134637778,0.003226667,0.000243333,0.00447
2015-01-04 12:00:00,0.0,0.004542222,0.000548333,0.289579444,0.000221667,0.003365,0.000181111,0.004542222
2015-01-04 12:30:00,0.0,0.004596667,0.000268889,0.463359444,0.000337778,0.003482222,0.000122778,0.004596667
2015-01-04 13:00:00,0.0,0.004473333,0.000433889,0.304168889,0.162616111,0.077698889,3.5556e-05,0.004473333
2015-01-04 13:30:00,0.0,0.004333889,0.001052222,0.031222222,1.9444e-05,0.113062778,0.000475556,0.004333889
2015-01-04 14:00:00,0.0,0.00446,0.001053889,0.031567222,0.070786667,0.003196111,0.004459444,0.00446
2015-01-04 14:30:00,0.0,0.004517222,0.000627778,0.307223889,0.101557778,0.00339,0.010986667,0.004517222
2015-01-04 15:00:00,0.0,0.004685,0.000691111,0.595610556,0.000241667,0.003233333,0.009720556,0.004685
2015-01-04 15:30:00,0.0,0.004941111,0.001045556,0.527990556,0.000205556,0.003100556,0.020810556,0.004941111
2015-01-04 16:00:00,0.0,0.004861111,0.001138889,0.985502222,0.000111111,0.003185,0.050408889,0.004861111
2015-01-04 16:30:00,0.0,0.004599444,0.00096,0.968093889,0.097909444,0.003205,0.054498333,0.004599444
2015-01-04 17:00:00,0.0,0.004308333,0.130655556,0.358708333,0.100257222,0.003323889,0.027697222,0.004308333
2015-01-04 17:30:00,0.0,0.003886667,0.307492222,0.529876111,0.103925,0.003685,0.013434444,0.003886667
2015-01-04 18:00:00,0.0,0.003683889,0.306584444,0.318897778,0.000117778,0.003945,0.055519444,0.003683889
2015-01-04 18:30:00,0.0,0.00343,0.30802,0.050795,0.249961667,0.086494444,0.058256111,0.00343
2015-01-04 19:00:00,0.0,0.003613333,0.233588333,0.067112222,0.08759,0.017018889,0.041634444,0.003613333
2015-01-04 19:30:00,0.0,0.003841111,0.000663333,0.052825556,0.09319,0.003691667,0.012589444,0.003841111
2015-01-04 20:00:00,0.0,0.003871111,0.000752222,0.055926667,8e-05,0.003612222,0.016371111,0.003871111
2015-01-04 20:30:00,0.0,0.003913889,0.000771111,0.049927222,3.5556e-05,0.003516667,0.057325556,0.003913889
2015-01-04 21:00:00,0.0,0.004049444,0.000825556,0.050743889,2.6667e-05,0.003496111,0.048808333,0.004049444
2015-01-04 21:30:00,0.0,0.004209444,0.000815556,0.055247778,0.076241111,0.003455,0.001367222,0.004209444
2015-01-04 22:00:00,0.0,0.004267222,0.000953889,0.050778333,3.0556e-05,0.003270556,0.01312,0.004267222
2015-01-04 22:30:00,0.0,0.004113333,0.000785556,0.051275556,5.7778e-05,0.003598889,0.008527222,0.004113333
2015-01-04 23:00:00,0.0,0.004432222,0.000917778,0.051260556,1.3889e-05,0.003382778,0.000545,0.004432222
2015-01-04 23:30:00,0.0,0.004565556,0.001001111,0.051292778,8.333e-06,0.003300556,0.000237778,0.004565556
2015-01-05 00:00:00,0.0,0.004592222,0.000998333,0.051112778,9.444e-06,0.003219444,0.000123333,0.004592222
2015-01-05 00:30:00,0.0,0.004586667,0.000997778,0.050898333,0.0,0.00324,0.000146111,0.004586667
2015-01-05 01:00:00,0.0,0.004568889,0.000996111,0.050711667,2.2778e-05,0.003283333,0.000195556,0.004568889
2015-01-05 01:30:00,0.0,0.004570556,0.001000556,0.050638333,1e-05,0.003287778,0.000221111,0.004570556
2015-01-05 02:00:00,0.0,0.004562778,0.001001111,0.050533889,1.111e-06,0.003287778,0.000243889,0.004562778
2015-01-05 02:30:00,0.0,0.004596111,0.000997778,0.050316667,2.8889e-05,0.003172222,9.4444e-05,0.004596111
2015-01-05 03:00:00,0.0,0.004558889,0.001008333,0.050663889,1.667e-06,0.003305556,0.000249444,0.004558889
2015-01-05 03:30:00,0.0,0.004551111,0.001004444,0.050359444,1.667e-06,0.003296667,0.000247778,0.004551111
2015-01-05 04:00:00,0.0,0.004543889,0.000997778,0.049874444,1.667e-06,0.003279444,0.000229444,0.004543889
2015-01-05 04:30:00,0.0,0.004556667,0.000996667,0.054218889,1.3333e-05,0.003205556,0.000163333,0.004556667
2015-01-05 05:00:00,0.0,0.004532778,0.000997778,0.05379,0.072534444,0.003188889,0.000158333,0.004532778
2015-01-05 05:30:00,0.0,0.004479444,0.001001111,0.058957778,1.4444e-05,0.003227778,0.000232778,0.004479444
2015-01-05 06:00:00,0.0,0.004447222,0.000986667,0.055596667,1.0556e-05,0.003218889,0.000265,0.004447222
2015-01-05 06:30:00,0.0,0.004455556,0.007316111,0.058847222,7.778e-06,0.003211667,0.000242222,0.004455556
2015-01-05 07:00:00,0.0,0.004440556,0.305761111,0.048286111,5.1111e-05,0.003093333,0.001033333,0.004440556
2015-01-05 07:30:00,0.0,0.001160556,0.305831667,0.045517778,0.174751111,0.003236111,0.000381111,0.001160556
2015-01-05 08:00:00,0.0,0.015531667,0.283473333,0.04609,1.8333e-05,0.003481111,0.000206667,0.015531667
2015-01-05 08:30:00,0.0,0.024621667,0.001007222,0.046256667,1e-05,0.003281667,0.000245,0.024621667
2015-01-05 09:00:00,0.0,0.116183889,0.000957778,0.044813333,0.104526111,0.00314,0.000153889,0.116183889
2015-01-05 09:30:00,0.0,0.137098889,0.00097,0.045314444,2.5556e-05,0.003179444,0.000148333,0.137098889
2015-01-05 10:00:00,0.0,0.233877222,0.000971667,0.045006667,5.4444e-05,0.003232222,0.000222222,0.233877222
2015-01-05 10:30:00,0.0,0.245431111,0.000972778,0.044757222,5.5556e-05,0.003236667,0.000221111,0.245431111
2015-01-05 11:00:00,0.0,0.192548333,0.000970556,0.044289444,4.8333e-05,0.003227778,0.000218333,0.192548333
2015-01-05 11:30:00,0.0,0.457973889,0.000963889,0.043546111,7.6667e-05,0.003147222,8.6111e-05,0.457973889
2015-01-05 12:00:00,0.0,0.397738333,0.000963333,0.042781111,8.3333e-05,0.003229444,0.000213889,0.397738333
2015-01-05 12:30:00,0.0,0.482946667,0.000958333,0.041936111,0.000108333,0.003233333,0.000202222,0.482946667
2015-01-05 13:00:00,0.0,0.370215556,0.000962778,0.041058889,8.5556e-05,0.003237222,0.0002,0.370215556
2015-01-05 13:30:00,0.0,0.329945556,0.000961667,0.040253889,7.3333e-05,0.003232778,0.000195556,0.329945556
2015-01-05 14:00:00,0.0,0.382927778,0.000958333,0.03944,7e-05,0.003147778,7.6667e-05,0.382927778
2015-01-05 14:30:00,0.0,0.253091111,0.000960556,0.038793333,6.2778e-05,0.003238889,0.000208333,0.253091111
2015-01-05 15:00:00,0.0,0.055276111,0.000961667,0.038031111,2.1667e-05,0.003217778,0.000173333,0.055276111
2015-01-05 15:30:00,0.0,0.023695556,0.000962222,0.036677222,2.3333e-05,0.003222778,0.000162778,0.023695556
2015-01-05 16:00:00,0.0,0.005993889,0.000962222,0.034368889,2.222e-06,0.003161667,5.6111e-05,0.005993889
2015-01-05 16:30:00,0.0,0.004218333,0.000953889,0.035640556,1.1111e-05,0.003204444,0.000199444,0.004218333
2015-01-05 17:00:00,0.0,0.004498889,0.00096,0.080062222,1.5e-05,0.003274444,0.00029,0.004498889
2015-01-05 17:30:00,0.0,0.004567222,0.001061111,0.079117222,2.2222e-05,0.003294444,0.000217222,0.004567222
2015-01-05 18:00:00,0.0,0.00447,0.015131111,0.042655,1.4444e-05,0.003227778,0.00017,0.00447
2015-01-05 18:30:00,0.0,0.004105,0.310893889,0.044865,9.2222e-05,0.003443889,0.000498889,0.004105
2015-01-05 19:00:00,0.0,0.003756111,0.308730556,0.039786111,0.000118889,0.025751667,0.001902222,0.003756111
2015-01-05 19:30:00,0.0,0.003419444,0.306799444,0.039350556,0.00022,0.260165,0.001572222,0.003419444
2015-01-05 20:00:00,0.0,0.004353333,0.059281667,0.035403333,0.0,0.003374444,0.000551111,0.004353333
